VYP batch,Part,Set Time,FFTE Feed solids SP,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,Extract tank Level,FFTE Discharge density,FFTE Discharge solids,FFTE Feed flow rate PV,FFTE Feed solids PV,FFTE Heat temperature 1,FFTE Heat temperature 2,FFTE Heat temperature 3,FFTE Production solids PV,FFTE Steam pressure PV,TFE Input flow PV,TFE Level,TFE Motor current,TFE Motor speed,TFE Out flow PV,TFE Product out temperature,TFE Production solids PV,TFE Production solids density,TFE Steam pressure PV,TFE Steam temperature,TFE Tank level,TFE Temperature,TFE Vacuum pressure PV,quality
26_2020_06_10,Yeast - FMX,10/06/2020 19:17,50.0,43.0,120.0,2941.4,67.0,-59.26,120.0,70.18,1.29,42.81,10215.95,49.12,57.68,60.72,60.08,41.89,119.29,1750.97,46.3,28.6,68,3064.2,0,66.72,1.25,119.91,74.02,82.55,84,-57.98,high_bad
29_2020_06_11,Yeast - FMX,11/06/2020 3:24,50.0,43.0,130.0,2941.4,69.0,-36.37,120.0,72.32,1.35,57.42,10183.53,49.16,61.97,73.06,59.34,58.74,130.24,1603.76,47.1,32.24,68,2981.19,0,77.15,1.24,119.91,79.59,78.28,93,-37.19,good
30_2020_06_11,Yeast - FMX,11/06/2020 6:35,50.0,43.0,130.0,2941.4,71.0,-36.37,120.0,65.88,1.35,58.12,10234.76,50.5,62.55,72.1,59.06,60.6,129.56,1507.13,46.88,30.52,68,1629.05,0,75.05,1.27,119.91,79.05,77.89,93,-36.83,high_bad
31_2020_06_11,Yeast - FMX,11/06/2020 11:04,50.0,43.0,105.0,2941.4,76.0,-36.5,120.0,58.88,1.36,59.36,10196.5,49.67,61.85,72.64,60.21,60.21,105.2,1410.51,45.12,28.67,68,4032.43,0,78.65,1.27,119.91,79.88,77.95,93,-36.51,high_bad
35_2020_06_11,Yeast - FMX,11/06/2020 16:33,50.0,43.0,108.0,2941.4,76.0,-36.5,120.0,51.64,1.36,53.48,10209.47,49.35,62.9,78.48,61.62,52.48,108.37,2179.64,53.8,30.92,68,2596.63,0,86.68,1.3,119.91,79.53,79.66,93,-36.83,high_bad
35_2020_06_11,Yeast - FMX,11/06/2020 16:33,50.0,43.0,108.0,2941.4,76.0,-36.5,120.0,51.64,1.36,53.48,10209.47,49.35,62.9,78.48,61.62,52.48,108.37,2179.64,53.8,30.92,68,2596.63,0,86.68,1.3,119.91,79.53,79.66,93,-36.83,high_bad
36_2020_06_11,Yeast - FMX,11/06/2020 18:29,50.0,43.0,112.0,2941.4,83.0,-55.43,120.0,68.7,1.36,46.22,10215.95,50.82,59.5,72.0,61.17,46.68,109.44,1802.2,47.27,29.51,68,1878.73,0,82.7,1.3,119.91,74.15,81.3,84,-56.24,good
36_2020_06_11,Yeast - FMX,11/06/2020 19:20,50.0,43.0,112.0,2941.4,84.0,-51.59,120.0,55.76,1.31,46.22,10196.5,49.29,59.5,72.0,61.17,47.22,112.26,1731.52,47.65,29.14,68,1840.47,0,83.08,1.3,119.91,74.34,81.14,86,-49.53,good
36_2020_06_11,Yeast - FMX,11/06/2020 20:02,50.0,43.0,112.0,2941.4,85.0,-55.15,120.0,61.95,1.31,47.22,10183.53,49.25,59.5,72.16,59.7,46.76,111.9,1750.97,47.07,29.17,68,1833.98,0,85.41,1.3,119.91,73.09,81.27,84,-56.24,good
36_2020_06_11,Yeast - FMX,11/06/2020 20:11,50.0,43.0,112.0,2941.4,85.0,-56.17,120.0,62.54,1.31,47.22,10190.01,49.29,59.5,72.16,59.7,46.76,112.62,1763.94,47.07,28.77,68,3724.38,0,85.41,1.3,119.91,73.86,81.28,84,-55.88,good
37_2020_06_11,Yeast - FMX,11/06/2020 22:07,50.0,43.0,112.0,2941.4,86.0,-36.4,120.0,60.2,1.31,47.06,10215.95,50.86,61.72,74.09,59.7,50.71,111.55,1333.98,44.19,28.6,68,3814.53,0,85.86,1.33,119.91,79.05,80.29,92,-37.9,low_bad
37_2020_06_11,Yeast - FMX,11/06/2020 22:07,50.0,43.0,112.0,2941.4,86.0,-36.4,120.0,60.2,1.31,47.06,10215.95,50.86,61.72,74.09,59.7,50.71,111.55,1333.98,44.19,28.6,68,3814.53,0,85.86,1.33,119.91,79.05,80.29,92,-37.9,low_bad
37_2020_06_11,Yeast - FMX,12/06/2020 2:57,50.0,43.0,100.0,2941.4,82.0,-36.37,120.0,31.59,1.34,54.64,10196.5,50.79,61.88,73.99,59.7,54.64,100.28,1590.79,46.4,27.22,68,4243.84,0,89.23,1.33,119.91,78.99,79.29,92,-36.83,low_bad
38_2020_06_12,Yeast - FMX,12/06/2020 5:25,50.0,43.0,100.0,2941.4,65.0,-58.31,120.0,49.24,1.34,55.72,10087.55,46.72,63.16,74.05,59.37,55.8,98.85,930.61,58.57,25.68,80,2865.76,0,79.33,1.34,47.47,60.85,79.04,84,-80.56,good
38_2020_06_12,Yeast - FMX,12/06/2020 5:34,50.0,43.0,100.0,2941.4,56.0,-79.79,120.0,51.76,1.34,56.57,10074.58,50.86,64.7,76.07,58.32,56.65,99.21,2225.03,48.51,26.95,80,2096.63,0,42.02,1.34,120.23,78.19,67.75,76,-46.71,good
38_2020_06_12,Yeast - FMX,12/06/2020 6:06,50.0,43.0,100.0,2941.4,70.0,-61.67,120.0,51.97,1.34,56.49,10107.0,50.12,62.39,72.74,58.32,52.32,99.92,1538.91,43.29,31.06,80,4083.66,0,77.53,1.34,120.23,66.46,79.79,74,-70.36,good
39_2020_06_12,Yeast - BRD,12/06/2020 12:02,50.0,42.0,104.0,2214.29,70.0,-80.0,120.0,56.41,0.82,42.99,9293.13,50.18,65.59,65.78,66.14,44.25,104.84,1757.46,43.1,28.6,80,2840.47,0,56.8,0.91,119.91,63.41,84.42,67,-79.49,good
39_2020_06_12,Yeast - BRD,12/06/2020 12:16,50.0,42.0,104.0,2214.29,70.0,-71.91,120.0,58.14,0.82,42.99,9286.64,50.98,65.59,65.78,66.14,46.27,103.81,1410.51,24.81,47.88,80,2801.56,0,73.91,0.91,120.23,63.38,83.85,72,-78.1,good
39_2020_06_12,Yeast - BRD,12/06/2020 12:26,50.0,42.0,104.0,2214.29,70.0,-40.93,120.0,59.27,0.82,42.99,9280.16,50.37,65.59,65.78,66.14,48.06,103.81,1199.74,41.34,28.8,80,1084.31,0,71.3,0.91,120.23,74.92,83.38,82,-50.24,good
39_2020_06_12,Yeast - BRD,12/06/2020 12:42,50.0,42.0,104.0,2214.29,70.0,-79.01,120.0,60.94,0.82,50.76,9318.42,50.89,63.28,65.78,66.14,50.76,103.45,1673.8,43.04,34.96,80,3365.76,0,61.29,0.91,119.91,69.7,82.57,78,-71.75,good
