VYP batch,Part,Set Time,FFTE Feed solids SP,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,Extract tank Level,FFTE Discharge density,FFTE Discharge solids,FFTE Feed flow rate PV,FFTE Feed solids PV,FFTE Heat temperature 1,FFTE Heat temperature 2,FFTE Heat temperature 3,FFTE Production solids PV,FFTE Steam pressure PV,TFE Input flow PV,TFE Level,TFE Motor current,TFE Motor speed,TFE Out flow PV,TFE Product out temperature,TFE Production solids PV,TFE Production solids density,TFE Steam pressure PV,TFE Steam temperature,TFE Tank level,TFE Temperature,TFE Vacuum pressure PV,quality_label
90_2020_04_30,Yeast - BRD,30/04/2020 11:18,50.0,42.0,120.0,1992.86,67.0,-76.29,125.0,53.85,1.29,41.64,9324.9,50.54,64.21,61.65,62.04,40.9,120.0,1545.4,42.84,28.27,80,2462.39,0,69.35,1.1,125.03,66.11,85.36,72,-71.75,good
90_2020_04_30,Yeast - BRD,30/04/2020 11:18,50.0,42.0,120.0,1992.86,67.0,-76.29,125.0,53.85,1.29,41.64,9324.9,50.54,64.21,61.65,62.04,40.9,120.0,1545.4,42.84,28.27,80,2462.39,0,69.35,1.1,125.03,66.11,85.36,72,-71.75,good
90_2020_04_30,Yeast - BRD,30/04/2020 11:18,50.0,42.0,120.0,1992.86,67.0,-76.29,125.0,53.85,1.29,41.64,9324.9,50.54,64.21,61.65,62.04,40.9,120.0,1545.4,42.84,28.27,80,2462.39,0,69.35,1.1,125.03,66.11,85.36,72,-71.75,good
90_2020_04_30,Yeast - BRD,30/04/2020 11:18,50.0,42.0,120.0,1992.86,67.0,-76.29,125.0,53.85,1.29,41.64,9324.9,50.54,64.21,61.65,62.04,40.9,120.0,1545.4,42.84,28.27,80,2462.39,0,69.35,1.1,125.03,66.11,85.36,72,-71.75,good
89_2020_04_30,Yeast - BRD,30/04/2020 11:19,50.0,42.0,120.0,1992.86,67.0,-64.5,125.0,53.65,1.29,41.64,9280.16,50.82,64.21,61.65,62.04,40.9,119.29,1525.94,42.84,28.27,80,2385.21,0,69.35,1.1,125.03,66.11,85.36,72,-70.68,good
89_2020_04_30,Yeast - BRD,30/04/2020 11:22,50.0,42.0,120.0,1992.86,67.0,-64.48,125.0,53.46,1.29,41.12,9280.16,49.16,64.21,61.65,62.04,41.12,120.0,1571.34,42.94,27.86,80,1333.98,0,68.47,1.1,125.03,67.71,85.28,74,-68.58,good
89_2020_04_30,Yeast - BRD,30/04/2020 11:25,50.0,42.0,120.0,1992.86,67.0,-69.6,125.0,54.57,1.29,41.12,9293.13,49.09,64.21,61.65,62.04,41.64,120.0,1545.4,43.32,27.83,80,1282.75,0,64.7,1.1,125.03,67.71,85.18,75,-68.93,good
89_2020_04_30,Yeast - BRD,30/04/2020 11:30,50.0,42.0,120.0,1992.86,67.0,-79.33,125.0,54.99,1.29,41.12,9318.42,49.7,64.21,61.65,62.04,42.17,120.0,1551.88,42.65,28.8,80,2590.14,0,64.12,1.1,125.03,66.68,85.01,73,-74.21,good
89_2020_04_30,Yeast - BRD,30/04/2020 11:31,50.0,42.0,120.0,1992.86,67.0,-79.86,125.0,54.96,1.29,41.12,9331.39,50.79,64.21,61.65,62.04,42.39,120.71,1538.91,42.65,28.8,80,1180.29,0,64.12,1.1,125.03,66.68,84.99,73,-75.28,good
89_2020_04_30,Yeast - BRD,30/04/2020 11:37,50.0,42.0,120.0,1992.86,67.0,-79.08,125.0,55.98,1.29,41.12,9324.9,49.32,64.21,61.65,62.04,43.13,120.36,1468.22,41.63,30.42,80,1116.08,0,64.99,1.1,125.03,63.19,84.76,71,-77.03,good
90_2020_04_30,Yeast - BRD,30/04/2020 11:42,50.0,42.0,120.0,1992.86,67.0,-72.95,125.0,57.07,1.29,41.12,9267.19,49.19,64.21,61.65,62.04,43.51,120.36,1455.9,42.27,29.64,80,2250.32,0,69.05,1.1,125.03,63.19,84.61,71,-75.28,good
90_2020_04_30,Yeast - BRD,30/04/2020 11:48,50.0,42.0,120.0,1992.86,67.0,-62.49,125.0,57.89,1.29,43.8,9280.16,50.86,64.21,61.65,62.04,43.8,120.0,1404.67,42.62,28.33,80,2346.3,0,68.77,1.1,125.03,66.14,84.48,74,-68.22,good
90_2020_04_30,Yeast - BRD,30/04/2020 11:51,50.0,42.0,120.0,1992.86,67.0,-61.95,125.0,58.44,1.29,43.8,9311.93,50.86,64.21,61.65,62.04,43.96,120.71,1391.7,42.97,28.33,80,2256.81,0,68.77,1.1,125.03,68.83,84.44,76,-66.12,good
90_2020_04_30,Yeast - BRD,30/04/2020 11:51,50.0,42.0,120.0,1992.86,69.0,-61.95,125.0,58.44,1.29,43.8,9286.64,50.86,64.21,61.65,62.04,43.88,120.71,1391.7,42.97,28.03,80,1302.2,0,68.77,1.1,125.03,68.83,84.44,76,-66.12,good
90_2020_04_30,Yeast - BRD,30/04/2020 11:51,50.0,42.0,120.0,1992.86,67.0,-62.83,125.0,58.44,1.29,43.8,9286.64,50.86,64.21,61.65,62.04,43.88,120.71,1391.7,42.97,28.03,80,1302.2,0,68.77,1.1,125.03,68.83,84.44,76,-66.12,good
90_2020_04_30,Yeast - BRD,30/04/2020 11:53,50.0,42.0,120.0,1992.86,69.0,-68.18,125.0,58.64,1.29,43.8,9337.87,50.66,64.21,61.65,62.04,44.03,120.0,1340.47,42.97,28.4,80,2359.27,0,67.02,1.1,125.03,68.83,84.43,76,-67.54,good
90_2020_04_30,Yeast - BRD,30/04/2020 11:59,50.0,42.0,120.0,1992.86,69.0,-80.0,125.0,59.35,1.29,43.8,9280.16,49.16,64.21,61.65,62.04,44.18,120.0,1391.7,41.53,29.34,80,1090.79,0,65.57,1.1,125.03,67.74,84.4,74,-73.86,good
90_2020_04_30,Yeast - BRD,30/04/2020 12:06,50.0,42.0,120.0,1992.86,69.0,-79.24,125.0,60.44,1.29,43.8,9299.61,50.5,64.21,61.65,62.04,44.4,120.0,1359.27,41.02,32.34,80,1039.56,0,66.73,1.1,125.03,63.8,84.28,71,-77.39,good
90_2020_04_30,Yeast - BRD,30/04/2020 12:11,50.0,42.0,120.0,1992.86,69.0,-73.98,125.0,61.27,1.29,43.8,9331.39,50.76,63.57,61.65,62.04,44.63,119.64,1314.53,41.05,32.34,80,1007.13,0,71.01,1.1,125.03,63.54,84.22,71,-76.0,good
90_2020_04_30,Yeast - BRD,30/04/2020 12:18,50.0,42.0,120.0,1992.86,69.0,-61.82,125.0,62.35,1.29,43.8,9280.16,50.5,63.57,61.65,62.04,44.7,120.0,1327.5,42.52,29.54,80,2314.53,0,71.37,1.1,125.03,66.65,84.2,75,-67.86,good
90_2020_04_30,Yeast - BRD,30/04/2020 12:20,50.0,42.0,120.0,1992.86,69.0,-60.8,125.0,62.22,1.29,43.8,9267.19,49.35,63.57,61.65,62.04,44.7,120.0,1333.98,42.52,28.8,80,2282.1,0,71.37,1.1,125.03,66.65,84.2,76,-65.76,good
90_2020_04_30,Yeast - BRD,30/04/2020 12:23,50.0,42.0,120.0,1992.86,69.0,-62.12,125.0,62.6,1.29,43.8,9293.13,50.63,63.57,61.65,62.04,44.7,119.64,1365.76,42.75,28.84,80,1302.2,0,67.89,1.1,125.03,69.54,84.22,77,-64.72,good
90_2020_04_30,Yeast - BRD,30/04/2020 12:26,50.0,42.0,120.0,1992.86,69.0,-67.72,125.0,63.23,1.29,43.8,9280.16,49.32,63.57,61.65,62.04,44.85,120.0,1359.27,42.75,28.87,80,2378.73,0,67.89,1.1,125.03,69.54,84.19,78,-66.12,good
90_2020_04_30,Yeast - BRD,30/04/2020 12:33,50.0,42.0,120.0,1992.86,69.0,-79.93,125.0,64.51,1.29,43.8,9331.39,49.67,63.57,61.65,62.04,44.92,119.64,1404.67,42.65,31.03,80,2442.93,0,66.37,1.1,124.71,68.25,84.13,75,-74.21,good
90_2020_04_30,Yeast - BRD,30/04/2020 12:39,50.0,42.0,120.0,1992.86,69.0,-79.15,125.0,65.23,1.29,43.8,9267.19,49.19,63.57,61.65,62.04,44.92,119.64,1359.27,41.34,33.99,80,2411.15,0,67.31,1.1,125.03,64.02,84.14,72,-76.67,good
90_2020_04_30,Yeast - BRD,30/04/2020 12:43,50.0,42.0,120.0,1992.86,69.0,-73.83,125.0,65.84,1.29,43.8,9286.64,49.48,63.57,61.65,62.04,45.23,119.64,1333.98,41.31,33.38,80,1064.85,0,67.31,1.1,125.03,63.41,84.11,72,-76.0,good
90_2020_04_30,Yeast - BRD,30/04/2020 12:50,50.0,42.0,120.0,1992.86,69.0,-56.69,125.0,67.1,1.29,43.8,9305.45,49.58,63.57,61.65,62.04,45.6,119.64,1359.27,43.84,29.58,80,2237.35,0,72.25,1.1,125.03,66.2,83.98,76,-64.72,good
90_2020_04_30,Yeast - BRD,30/04/2020 12:52,50.0,42.0,120.0,1992.86,69.0,-56.99,125.0,67.04,1.29,43.8,9311.93,49.7,63.57,61.65,62.04,45.67,120.0,1314.53,42.91,29.44,80,2225.03,0,72.25,1.1,125.03,66.2,83.96,78,-62.58,good
90_2020_04_30,Yeast - BRD,30/04/2020 12:55,50.0,42.0,120.0,1992.86,69.0,-62.0,125.0,67.7,1.29,43.8,9293.13,50.73,63.57,61.65,62.04,45.44,120.0,1378.73,42.2,29.85,80,2494.16,0,66.73,1.1,125.03,70.46,83.96,79,-63.3,good
90_2020_04_30,Yeast - BRD,30/04/2020 13:01,50.0,42.0,120.0,1992.86,69.0,-70.08,125.0,68.54,1.29,43.8,9305.45,50.6,63.57,61.65,62.04,45.52,120.0,1333.98,41.98,30.25,80,2404.67,0,66.73,1.1,125.03,68.83,83.94,78,-67.54,good
90_2020_04_30,Yeast - BRD,30/04/2020 13:04,50.0,42.0,120.0,1992.86,69.0,-71.35,125.0,68.91,1.29,43.8,9318.42,49.22,63.57,61.65,62.04,45.9,119.64,1346.95,41.72,30.89,80,2346.3,0,66.73,1.1,125.03,68.83,83.9,77,-68.58,good
90_2020_04_30,Yeast - BRD,30/04/2020 13:08,50.0,42.0,120.0,1992.86,69.0,-70.31,125.0,69.59,1.29,43.8,9305.45,49.06,63.57,61.65,62.04,46.19,119.64,1346.95,41.5,31.3,80,1103.11,0,68.77,1.1,125.03,66.36,83.85,77,-69.65,good
90_2020_04_30,Yeast - BRD,30/04/2020 13:15,50.0,42.0,120.0,1992.86,69.0,-62.42,125.0,70.42,1.29,46.19,9331.39,50.76,63.57,61.65,62.04,46.27,120.71,1365.76,42.84,30.59,80,2333.33,0,70.79,1.1,125.03,67.42,83.81,77,-65.4,good
90_2020_04_30,Yeast - BRD,30/04/2020 13:18,50.0,42.0,120.0,1992.86,69.0,-61.91,125.0,69.61,1.29,46.19,9267.19,49.22,63.57,61.65,62.04,46.12,120.36,1372.24,42.59,30.22,80,2436.45,0,69.93,1.1,125.03,67.42,83.81,79,-64.01,good
90_2020_04_30,Yeast - BRD,30/04/2020 13:28,50.0,42.0,120.0,1992.86,69.0,-65.8,125.0,64.86,1.29,46.19,9305.45,49.41,63.57,61.65,62.04,46.19,120.36,1372.24,42.08,30.92,80,1244.49,0,68.18,1.1,125.03,69.79,83.81,79,-64.72,good
90_2020_04_30,Yeast - BRD,30/04/2020 13:34,50.0,42.0,120.0,1992.86,69.0,-64.52,125.0,61.87,1.29,46.49,9305.45,49.73,63.57,61.65,62.04,46.42,120.0,1372.24,42.3,30.89,80,2385.21,0,68.18,1.1,125.03,68.76,83.74,79,-65.05,good
90_2020_04_30,Yeast - BRD,30/04/2020 13:39,50.0,42.0,120.0,1992.86,69.0,-61.19,125.0,59.38,1.29,46.49,9267.19,49.38,63.57,61.65,62.04,46.57,120.0,1359.27,43.32,30.12,80,1269.78,0,68.18,1.1,125.03,70.05,83.69,79,-62.94,good
90_2020_04_30,Yeast - BRD,30/04/2020 13:50,50.0,42.0,120.0,1992.86,69.0,-60.93,125.0,59.5,1.29,46.49,9318.42,49.8,63.57,61.65,62.04,47.02,120.71,1333.98,42.46,30.52,80,2327.5,0,68.77,1.1,125.03,70.05,83.56,81,-61.19,good
90_2020_04_30,Yeast - BRD,30/04/2020 13:58,50.0,42.0,120.0,1992.86,69.0,-58.65,125.0,60.99,1.27,46.49,9318.42,50.54,63.57,61.65,62.04,46.49,120.71,1365.76,42.71,30.69,80,2385.21,0,69.35,1.1,125.03,70.05,83.63,82,-59.77,good
90_2020_04_30,Yeast - BRD,30/04/2020 14:06,50.0,42.0,120.0,1992.86,69.0,-58.41,125.0,62.31,1.27,46.49,9293.13,50.28,63.57,61.65,62.04,46.64,120.71,1378.73,42.52,30.25,80,2365.76,0,69.05,1.1,125.03,70.05,83.65,82,-59.05,good
90_2020_04_30,Yeast - BRD,30/04/2020 14:09,50.0,42.0,120.0,1992.86,69.0,-58.17,125.0,62.78,1.27,46.49,9331.39,49.16,63.57,61.65,62.04,46.79,120.0,1416.99,43.99,29.85,80,2308.04,0,69.05,1.1,125.03,70.05,83.63,82,-58.7,good
90_2020_04_30,Yeast - BRD,30/04/2020 14:17,50.0,42.0,120.0,1992.86,69.0,-64.69,125.0,63.9,1.27,46.49,9299.61,49.41,63.57,61.65,62.04,46.57,120.0,1410.51,42.46,31.03,80,2398.18,0,67.6,1.1,125.03,71.87,83.67,81,-62.58,good
90_2020_04_30,Yeast - BRD,30/04/2020 14:19,50.0,42.0,120.0,1992.86,69.0,-65.45,125.0,64.22,1.27,46.49,9280.16,49.19,63.57,61.65,62.04,46.57,120.0,1410.51,42.88,32.14,80,2424.12,0,67.6,1.1,125.03,71.87,83.66,81,-63.3,good
90_2020_04_30,Yeast - BRD,30/04/2020 14:25,50.0,42.0,120.0,1992.86,69.0,-64.41,125.0,65.2,1.27,46.49,9318.42,49.51,63.57,61.65,62.04,46.57,120.36,1398.18,42.62,32.64,80,1199.74,0,67.6,1.1,125.03,69.21,83.64,80,-64.01,good
91_2020_04_30,Yeast - BRD,30/04/2020 14:26,50.0,42.0,120.0,1992.86,69.0,-64.41,125.0,65.37,1.27,46.49,9311.93,50.18,63.57,61.65,62.04,46.57,120.36,1385.21,42.68,32.77,80,1186.77,0,67.6,1.1,125.03,69.21,83.67,80,-64.01,good
91_2020_04_30,Yeast - BRD,30/04/2020 14:26,50.0,42.0,120.0,1992.86,69.0,-64.41,125.0,65.37,1.27,46.49,9311.93,50.18,63.57,61.65,62.04,46.57,120.36,1385.21,42.68,32.77,80,1186.77,0,67.6,1.1,125.03,69.21,83.67,80,-64.01,good
91_2020_04_30,Yeast - BRD,30/04/2020 14:26,50.0,42.0,120.0,1992.86,69.0,-64.41,125.0,65.37,1.27,46.49,9311.93,50.18,63.57,61.65,62.04,46.57,120.36,1385.21,42.68,32.77,80,1186.77,0,67.6,1.1,125.03,69.21,83.67,80,-64.01,good
91_2020_04_30,Yeast - BRD,30/04/2020 14:26,50.0,42.0,120.0,1992.86,69.0,-64.41,125.0,65.37,1.27,46.49,9311.93,50.18,63.57,61.65,62.04,46.57,120.36,1385.21,42.68,32.77,80,1186.77,0,67.6,1.1,125.03,69.21,83.67,80,-64.01,good
91_2020_04_30,Yeast - BRD,30/04/2020 14:26,50.0,42.0,120.0,1992.86,69.0,-64.41,125.0,65.37,1.27,46.49,9311.93,50.18,63.57,61.65,62.04,46.57,120.36,1385.21,42.68,32.77,80,1186.77,0,67.6,1.1,125.03,69.21,83.67,80,-64.01,good
91_2020_04_30,Yeast - BRD,30/04/2020 14:26,50.0,42.0,120.0,1992.86,69.0,-64.41,125.0,65.37,1.27,46.49,9311.93,50.18,63.57,61.65,62.04,46.57,120.36,1385.21,42.68,32.77,80,1186.77,0,67.6,1.1,125.03,69.21,83.67,80,-64.01,good
91_2020_04_30,Yeast - BRD,30/04/2020 14:26,50.0,42.0,120.0,1992.86,69.0,-64.41,125.0,65.37,1.27,46.49,9311.93,50.18,63.57,61.65,62.04,46.57,120.36,1385.21,42.68,32.77,80,1186.77,0,67.6,1.1,125.03,69.21,83.67,80,-64.01,good
90_2020_04_30,Yeast - BRD,30/04/2020 14:30,50.0,42.0,120.0,1992.86,69.0,-58.43,125.0,65.69,1.27,46.49,9280.16,50.31,63.57,61.65,62.04,46.49,120.71,1333.98,42.68,32.54,80,1186.77,0,67.6,1.1,125.03,70.3,83.66,81,-60.48,good
90_2020_04_30,Yeast - BRD,30/04/2020 14:34,50.0,42.0,120.0,1992.86,69.0,-53.12,125.0,64.16,1.27,46.49,9318.42,49.09,63.57,61.65,62.04,46.42,120.71,1365.76,43.68,30.55,80,1333.98,0,71.09,1.1,125.03,70.3,83.7,82,-56.91,good
90_2020_04_30,Yeast - BRD,30/04/2020 14:37,50.0,42.0,120.0,1992.86,69.0,-54.45,125.0,62.98,1.27,46.49,9286.64,49.25,63.57,61.65,62.04,46.49,119.64,1359.27,43.32,30.52,80,2468.87,0,68.18,1.1,125.03,73.22,83.7,83,-55.88,good
90_2020_04_30,Yeast - BRD,30/04/2020 14:38,50.0,42.0,120.0,1992.86,69.0,-57.25,125.0,62.24,1.27,46.49,9311.93,50.76,63.57,61.65,62.04,46.42,120.0,1359.27,43.32,30.25,80,1269.78,0,66.73,1.1,125.03,73.22,83.68,83,-56.91,good
90_2020_04_30,Yeast - BRD,30/04/2020 14:41,50.0,42.0,120.0,1992.86,69.0,-61.27,125.0,60.46,1.27,46.49,9318.42,50.54,63.57,61.65,62.04,46.34,119.64,1398.18,43.29,30.92,80,1269.78,0,65.86,1.1,125.03,73.22,83.69,83,-59.05,good
90_2020_04_30,Yeast - BRD,30/04/2020 14:45,50.0,42.0,120.0,1992.86,69.0,-64.4,125.0,58.41,1.27,46.49,9305.45,50.63,63.57,61.65,62.04,46.34,119.29,1410.51,42.33,32.07,80,1180.29,0,67.89,1.23,125.03,73.22,83.71,82,-61.91,good
90_2020_04_30,Yeast - BRD,30/04/2020 14:50,50.0,42.0,120.0,1992.86,69.0,-63.4,125.0,55.6,1.27,46.49,9311.93,50.76,63.57,61.65,62.04,46.34,119.64,1385.21,42.43,33.14,80,1154.34,0,67.89,1.23,125.03,69.82,83.74,81,-62.58,good
90_2020_04_30,Yeast - BRD,30/04/2020 14:56,50.0,42.0,120.0,1992.86,69.0,-57.92,125.0,52.64,1.27,46.49,9299.61,49.25,63.57,61.65,62.04,46.42,119.64,1416.99,43.93,31.16,80,2475.36,0,70.51,1.23,125.03,69.82,83.73,82,-59.77,good
90_2020_04_30,Yeast - BRD,30/04/2020 14:59,50.0,42.0,120.0,1992.86,69.0,-58.45,125.0,51.09,1.27,46.49,9311.93,50.73,63.57,61.65,62.04,46.27,120.36,1416.99,44.47,31.13,80,1410.51,0,68.91,1.23,125.03,71.65,83.71,82,-59.41,good
90_2020_04_30,Yeast - BRD,30/04/2020 15:05,50.0,42.0,120.0,1992.86,69.0,-65.49,125.0,48.21,1.27,46.49,9331.39,50.73,62.29,61.65,62.04,46.12,120.36,1429.96,42.97,32.67,80,1256.81,0,66.44,1.23,125.03,70.59,83.79,81,-62.58,good
90_2020_04_30,Yeast - BRD,30/04/2020 15:07,50.0,42.0,120.0,1992.86,69.0,-66.52,125.0,46.87,1.27,45.97,9267.19,49.41,62.29,61.65,62.04,45.97,120.36,1429.96,42.49,33.14,80,1160.83,0,66.44,1.23,125.03,70.59,83.8,81,-64.37,good
90_2020_04_30,Yeast - BRD,30/04/2020 15:11,50.0,42.0,120.0,1992.86,69.0,-65.54,125.0,44.7,1.27,45.97,9324.9,50.63,62.29,61.65,62.04,45.9,120.71,1410.51,42.88,33.58,80,2520.1,0,69.93,1.23,125.03,69.02,83.83,80,-64.72,good
91_2020_04_30,Yeast - BRD,30/04/2020 15:19,50.0,42.0,120.0,1992.86,69.0,-60.56,125.0,40.55,1.27,45.97,9299.61,49.35,62.29,61.65,62.04,45.82,120.0,1404.67,43.74,32.24,80,2481.84,0,69.63,1.23,125.03,70.24,83.89,81,-61.91,good
91_2020_04_30,Yeast - BRD,30/04/2020 15:24,50.0,42.0,120.0,1992.86,69.0,-59.25,125.0,38.21,1.27,45.97,9293.13,49.12,62.29,61.65,62.04,45.97,120.0,1391.7,44.12,32.0,80,2424.12,0,69.05,1.23,125.03,71.36,83.87,81,-60.48,good
91_2020_04_30,Yeast - BRD,30/04/2020 15:25,50.0,42.0,120.0,1992.86,69.0,-60.03,125.0,37.39,1.27,45.97,9324.9,50.82,62.29,61.65,62.04,45.9,120.0,1398.18,43.96,31.9,80,2468.87,0,68.77,1.23,125.03,71.36,83.83,82,-60.84,good
91_2020_04_30,Yeast - BRD,30/04/2020 15:28,50.0,42.0,120.0,1992.86,69.0,-62.17,125.0,35.93,1.27,45.97,9286.64,50.73,62.29,61.65,62.04,45.9,120.0,1359.27,43.96,32.2,80,1180.29,0,67.6,1.23,125.03,71.36,83.84,82,-61.55,good
91_2020_04_30,Yeast - BRD,30/04/2020 15:30,50.0,42.0,120.0,1992.86,69.0,-63.45,125.0,34.96,1.27,45.97,9293.13,49.6,62.29,61.65,62.04,45.9,119.64,1340.47,41.47,33.04,80,1071.34,0,67.6,1.23,125.03,71.36,83.84,82,-62.23,good
91_2020_04_30,Yeast - BRD,30/04/2020 15:34,50.0,42.0,120.0,1992.86,69.0,-62.4,125.0,32.12,1.27,45.97,9305.45,50.66,62.29,61.65,62.04,45.9,120.0,1327.5,41.66,34.46,80,1039.56,0,67.6,1.23,125.03,70.34,83.84,82,-62.58,good
91_2020_04_30,Yeast - BRD,30/04/2020 15:38,50.0,42.0,120.0,1992.86,69.0,-59.74,125.0,30.75,1.27,45.97,9299.61,49.22,62.29,61.65,62.04,45.9,120.36,1468.22,45.57,32.41,80,1461.74,0,70.21,1.23,125.03,70.34,83.87,82,-61.19,good
91_2020_04_30,Yeast - BRD,30/04/2020 15:39,50.0,42.0,120.0,1992.86,69.0,-60.55,125.0,29.81,1.27,45.97,9324.9,50.66,62.29,61.65,62.04,45.82,119.64,1468.22,44.45,31.53,80,1487.68,0,68.77,1.23,125.03,70.34,83.87,82,-60.84,good
91_2020_04_30,Yeast - BRD,30/04/2020 15:42,50.0,42.0,120.0,1992.86,69.0,-65.36,125.0,28.3,1.27,45.97,9286.64,49.22,62.29,61.65,62.04,45.9,121.07,1468.22,43.36,32.88,80,1244.49,0,66.95,1.23,125.03,70.59,83.88,81,-62.94,good
91_2020_04_30,Yeast - BRD,30/04/2020 15:45,50.0,42.0,120.0,1992.86,69.0,-67.66,125.0,26.47,1.27,45.97,9286.64,50.69,62.29,61.65,62.04,46.12,120.36,1442.93,42.97,33.28,80,2359.27,0,67.74,1.23,125.03,70.59,83.85,80,-65.05,good
91_2020_04_30,Yeast - BRD,30/04/2020 15:46,50.0,42.0,120.0,1992.86,69.0,-67.4,125.0,25.92,1.27,45.97,9318.42,50.02,62.29,61.65,59.5,46.04,120.0,1449.42,42.56,33.88,80,1160.83,0,67.74,1.23,125.03,68.51,83.84,80,-65.76,good
91_2020_04_30,Yeast - BRD,30/04/2020 15:46,50.0,42.0,120.0,1992.86,68.0,-67.66,125.0,25.92,1.27,45.97,9318.42,50.02,62.29,61.65,59.5,46.04,120.0,1449.42,42.56,33.88,80,1160.83,0,67.74,1.23,125.03,68.51,83.84,80,-65.76,good
91_2020_04_30,Yeast - BRD,30/04/2020 15:53,50.0,42.0,120.0,1992.86,68.0,-62.77,125.0,22.65,1.27,45.97,9311.93,50.66,62.29,61.17,59.5,46.04,119.29,1494.16,44.35,34.05,80,1340.47,0,69.27,1.23,125.03,68.51,83.82,80,-64.01,good
91_2020_04_30,Yeast - BRD,30/04/2020 16:00,50.0,42.0,120.0,1992.86,68.0,-65.39,125.0,18.86,1.27,45.97,9305.45,49.22,62.29,61.17,59.5,45.82,120.71,1500.65,43.39,33.01,80,1295.72,0,67.23,1.23,125.03,69.34,83.85,80,-64.37,good
91_2020_04_30,Yeast - BRD,30/04/2020 16:07,50.0,42.0,120.0,1992.86,68.0,-66.23,125.0,14.71,1.27,45.52,9293.13,49.29,62.29,61.17,59.5,45.44,120.36,1481.19,44.77,34.46,80,2442.93,0,66.88,1.23,125.03,69.34,83.97,80,-65.76,good
91_2020_04_30,Yeast - BRD,30/04/2020 16:18,50.0,42.0,120.0,1992.86,68.0,-63.38,125.0,2.0,1.27,45.52,9293.13,50.06,62.29,61.17,59.5,44.92,119.64,1532.43,45.86,33.95,80,2487.68,0,68.55,1.23,125.03,68.76,84.11,80,-64.72,good
91_2020_04_30,Yeast - BRD,30/04/2020 16:20,50.0,42.0,120.0,1992.86,68.0,-63.68,125.0,3.46,1.27,45.52,9267.19,23.3,62.29,61.17,59.5,44.78,120.0,1512.97,46.59,31.87,80,1551.88,0,67.96,1.23,125.03,68.76,84.14,80,-64.37,good
91_2020_04_30,Yeast - BRD,30/04/2020 16:20,25.0,42.0,120.0,1992.86,68.0,-63.68,125.0,3.82,1.27,45.52,9260.7,4.75,62.29,61.17,59.5,44.85,120.36,1538.91,45.18,32.47,80,2442.93,0,66.22,1.23,125.03,68.76,84.15,80,-64.37,good
91_2020_04_30,Yeast - BRD,30/04/2020 16:25,25.0,42.0,100.0,1992.86,68.0,-70.33,120.0,3.77,1.27,46.12,9126.46,23.85,57.07,57.74,36.73,46.19,119.64,1885.21,42.04,33.75,80,1212.06,0,66.22,1.23,124.71,69.05,84.0,79,-67.54,good
91_2020_04_30,Yeast - BRD,30/04/2020 16:25,25.0,42.0,120.0,1992.86,68.0,-70.33,125.0,4.21,1.27,46.12,9164.72,25.77,57.07,57.74,37.85,46.04,119.64,1545.4,42.01,32.91,80,1173.8,0,66.22,1.23,125.03,69.05,84.05,79,-67.54,good
91_2020_04_30,Yeast - BRD,30/04/2020 16:25,25.0,42.0,120.0,1992.86,68.0,-70.33,120.0,3.88,1.27,46.12,9132.94,25.77,57.07,57.74,36.73,46.12,119.64,1610.25,45.18,33.08,80,1225.03,0,66.22,1.23,125.03,69.05,84.01,79,-67.54,good
1_2020_04_30,Yeast - FMX,4/05/2020 3:37,48.86,43.0,95.0,2846.51,65.14,-49.28,85.0,43.51,0.82,-1.56,10011.02,25.35,59.95,64.7,64.76,-0.78,95.71,2769.78,56.91,25.54,80,3679.64,0,-12.45,0.98,84.99,77.83,45.85,83,-45.29,good
1_2020_04_30,Yeast - FMX,4/05/2020 3:37,48.86,43.0,95.0,2846.51,65.14,-49.28,85.0,43.51,0.82,-1.56,10011.02,25.35,59.95,64.7,64.76,-0.78,95.71,2769.78,56.91,25.54,80,3679.64,0,-12.45,0.98,84.99,77.83,45.85,83,-45.29,good
1_2020_04_30,Yeast - FMX,4/05/2020 3:37,48.86,43.0,95.0,2846.51,65.14,-49.28,85.0,43.51,0.82,-1.56,10011.02,25.35,59.95,64.7,64.76,-0.78,95.71,2769.78,56.91,25.54,80,3679.64,0,-12.45,0.98,84.99,77.83,45.85,83,-45.29,good
1_2020_04_30,Yeast - FMX,4/05/2020 3:37,48.86,43.0,95.0,2846.51,65.14,-49.28,85.0,43.51,0.82,-1.56,10011.02,25.35,59.95,64.7,64.76,-0.78,95.71,2769.78,56.91,25.54,80,3679.64,0,-12.45,0.98,84.99,77.83,45.85,83,-45.29,good
1_2020_04_30,Yeast - FMX,4/05/2020 3:37,48.86,43.0,95.0,2846.51,65.14,-49.28,85.0,43.51,0.82,-1.56,10011.02,25.35,59.95,64.7,64.76,-0.78,95.71,2769.78,56.91,25.54,80,3679.64,0,-12.45,0.98,84.99,77.83,45.85,83,-45.29,good
1_2020_04_30,Yeast - FMX,4/05/2020 3:37,48.86,43.0,95.0,2846.51,65.14,-49.28,85.0,43.51,0.82,-1.56,10011.02,25.35,59.95,64.7,64.76,-0.78,95.71,2769.78,56.91,25.54,80,3679.64,0,-12.45,0.98,84.99,77.83,45.85,83,-45.29,good
